time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;
2013-04-27T17:43:00.000+02:00;244688000;NESTOR;244;90;0;195.2;-0.04383333333333326;8.2;5.00000000000019E-4;53.24197;4.481517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.231056540034806E-18;
2013-04-27T17:43:30.000+02:00;244688000;NESTOR;244;90;0;195.9;-0.03500000000000038;8.2;1.666666666666335E-4;53.24091;4.48103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.615528270017403E-18;
2013-04-27T17:44:00.000+02:00;244688000;NESTOR;244;90;0;195.2;0.007333333333334243;8.1;3.3333333333344467E-4;53.23968;4.480453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.077641350087015E-19;
2013-04-27T17:44:30.000+02:00;244688000;NESTOR;244;90;0;196.2;0.01647826086956551;8.3;5.7971014492726644E-5;53.23859;4.479935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0388206750435073E-19;
2013-04-27T17:45:00.000+02:00;244688000;NESTOR;244;90;0;194.9;-0.0010540184453248004;8.2;3.3596837944654587E-4;53.23761;4.479465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0194103375217537E-19;
2013-04-27T17:45:30.000+02:00;244688000;NESTOR;244;90;0;194.2;0.004575757575759098;8.2;1.0606060606056881E-4;53.23655;4.478983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0097051687608768E-19;
2013-04-27T17:46:00.000+02:00;244688000;NESTOR;244;90;0;192.2;-0.0219122807017546;8.4;0.001114035087719382;53.23529;4.478492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.048525843804384E-20;
2013-04-27T17:46:30.000+02:00;244688000;NESTOR;244;90;0;193.0;-0.025976608187134313;8.3;0.0010526315789473864;53.23433;4.47808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.524262921902192E-20;
2013-04-27T17:47:00.000+02:00;244688000;NESTOR;244;90;0;193.3;-0.03688888888888755;8.1;-3.7037037037036905E-4;53.23309;4.477585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.262131460951096E-20;
2013-04-27T17:47:30.000+02:00;244688000;NESTOR;244;90;0;193.6;0.0040096618357495116;8.3;-6.441223832528209E-4;53.23199;4.477112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.31065730475548E-21;
2013-04-27T17:48:00.000+02:00;244688000;NESTOR;244;90;0;194.3;0.012898550724636;8.1;-0.00101449275362319;53.23091;4.476627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.15532865237774E-21;
2013-04-27T17:48:30.000+02:00;244688000;NESTOR;244;90;0;193.1;0.0038028985507243835;8.1;-9.043478260869856E-4;53.22996;4.476228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.57766432618887E-21;
2013-04-27T17:49:00.000+02:00;244688000;NESTOR;244;90;0;192.7;-0.005200000000001145;8.0;-5.33333333333393E-4;53.22872;4.475769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.88832163094435E-22;
2013-04-27T17:49:30.000+02:00;244688000;NESTOR;244;90;0;191.7;-0.005650000000000924;8.2;1.3333333333331865E-4;53.22762;4.475327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.944160815472175E-22;
2013-04-27T17:50:00.000+02:00;244688000;NESTOR;244;90;0;194.3;-0.005673076923073003;8.2;1.2820512820521657E-4;53.22663;4.47493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9720804077360876E-22;
2013-04-27T17:50:30.000+02:00;244688000;NESTOR;244;90;0;192.9;-0.0034615384615411435;8.2;5.128205128204518E-4;53.22558;4.474492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.860402038680438E-23;
2013-04-27T17:51:00.000+02:00;244688000;NESTOR;244;90;0;195.6;0.015622710622712551;8.1;6.288156288157154E-4;53.22435;4.473975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.930201019340219E-23;
2013-04-27T17:51:30.000+02:00;244688000;NESTOR;244;90;0;193.2;0.007792207792206796;8.1;-5.122655122655454E-4;53.22341;4.473567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4651005096701095E-23;
2013-04-27T17:52:00.000+02:00;244688000;NESTOR;244;90;0;191.3;-0.008392621870882522;8.1;-9.025032938075957E-4;53.22229;4.473118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2325502548350547E-23;
2013-04-27T17:52:30.000+02:00;244688000;NESTOR;244;90;0;192.1;-0.004161490683230795;8.0;-6.487232574189742E-4;53.22124;4.472723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.162751274175274E-24;
2013-04-27T17:53:00.000+02:00;244688000;NESTOR;244;90;0;196.0;0.0020879120879129685;8.0;-0.001385836385836292;53.22013;4.472257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.081375637087637E-24;
2013-04-27T17:53:30.000+02:00;244688000;NESTOR;244;90;0;194.5;0.0062820512820527105;7.9;-0.0014102564102564349;53.21917;4.471823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5406878185438184E-24;
2013-04-27T17:54:00.000+02:00;244688000;NESTOR;244;90;0;193.3;0.016014957264956328;8.0;-0.001549145299145227;53.2179;4.471263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.703439092719092E-25;
2013-04-27T17:54:30.000+02:00;244688000;NESTOR;244;90;0;194.4;0.003287037037036574;8.0;-4.6296296296333137E-5;53.21684;4.4708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.851719546359546E-25;
2013-04-27T17:55:00.000+02:00;244688000;NESTOR;244;90;0;192.6;0.010493827160493652;8.0;-1.2345679012349582E-4;53.21577;4.470325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.925859773179773E-25;
2013-04-27T17:55:30.000+02:00;244688000;NESTOR;244;90;0;195.2;-0.0015405260332803058;8.1;6.709608158883996E-4;53.21491;4.469907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.629298865898865E-26;
2013-04-27T17:56:00.000+02:00;244688000;NESTOR;244;90;0;171.9;-0.09883478260869652;7.9;3.710144927536222E-4;53.21361;4.469672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8146494329494325E-26;
2013-04-27T17:56:30.000+02:00;244688000;NESTOR;244;90;0;147.2;-0.22435362318840457;8.4;0.0010782608695652249;53.21292;4.470217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4073247164747163E-26;
2013-04-27T17:57:00.000+02:00;244688000;NESTOR;244;90;0;111.3;-0.540024154589372;9.5;0.00781803542673103;53.2121;4.472338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2036623582373581E-26;
2013-04-27T17:57:30.000+02:00;244688000;NESTOR;244;90;0;111.1;-0.47129629629629527;9.6;0.008333333333333333;53.21159;4.474633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.018311791186791E-27;
2013-04-27T17:58:00.000+02:00;244688000;NESTOR;244;90;0;111.1;-0.8182592592592612;9.6;0.014703703703703693;53.21159;4.474633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0091558955933953E-27;
2013-04-27T17:58:30.000+02:00;244688000;NESTOR;244;90;0;111.1;-0.5821111111111098;9.6;0.016777777777777794;53.21159;4.474633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5045779477966977E-27;
2013-04-27T17:59:00.000+02:00;244688000;NESTOR;244;90;0;111.1;-0.07444444444444401;9.6;0.004444444444444488;53.21159;4.474633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.522889738983488E-28;
2013-04-27T17:59:30.000+02:00;244688000;NESTOR;244;90;0;129.9;0.6388888888888881;9.2;-0.010555555555555606;53.20883;4.482093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.761444869491744E-28;
2013-04-27T18:00:00.000+02:00;244688000;NESTOR;244;90;0;130.3;0.037222222222221525;9.2;-0.0022222222222222734;53.20799;4.483686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.880722434745872E-28;
