time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;trafficViolation;AISalert;
2013-04-14T22:33:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999934807424;0.0;0.0;
2013-04-14T22:34:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999967403717;0.0;0.0;
2013-04-14T22:34:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999983701857;0.0;0.0;
2013-04-14T22:35:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999185093;0.0;0.0;
2013-04-14T22:35:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999592547;0.0;0.0;
2013-04-14T22:36:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999796274;0.0;0.0;
2013-04-14T22:36:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999898137;0.0;0.0;
2013-04-14T22:37:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999999490683;0.0;0.0;
2013-04-14T22:37:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.34999999999745346;0.0;0.0;
2013-04-14T22:38:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999987268;0.0;0.0;
2013-04-14T22:38:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999993634;0.0;0.0;
2013-04-14T22:39:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999996817;0.0;0.0;
2013-04-14T22:39:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.3499999999998409;0.0;0.0;
